A) INSEE base ses travaux uniquement sur des données exhaustives	1) Concernant les sources de données démographiques:	UE7S110201	FAUX	A) Elle peut faire des enquêtes ad hoc (=données non exhaustives)						segmo
B. L'indice synthétique de fécondité est en 2010, de 1.5 enfants par femme en âge de procréer.	12. Concernant la natalité en France, indiquer les propositions vraies.	UE7T130212	FAUX	2						
C. Le seuil de renouvellement des générations est de 2.	12. Concernant la natalité en France, indiquer les propositions vraies.	UE7T130212	FAUX	C. Faux, c'est 2,1						
D. Le renouvellement des générations n'est pas assuré en France.	12. Concernant la natalité en France, indiquer les propositions vraies.	UE7T130212	VRAI							
E. L'indice de fécondité est plus élevé qu'en Irlande.	12. Concernant la natalité en France, indiquer les propositions vraies.	UE7T130212	FAUX	E. Faux, il est plus élevé en Irlande						
A. Le taux de mortalité est le nombre de décès observés sur deux ans, rapporté à la taille de la population.	13. Parmi les propositions suivantes, indiquer les propositions vraies.	UE7T130213	FAUX	A. Faux, en un an						
B. Le taux de mortalité n'est pas influencé par l'âge de la population.	13. Parmi les propositions suivantes, indiquer les propositions vraies.	UE7T130213	FAUX							
C. En 2011, on recense 555000 décès.	13. Parmi les propositions suivantes, indiquer les propositions vraies.	UE7T130213	VRAI							
D. L'espérance de vie repose sur un calcul analysant la mortalité.	13. Parmi les propositions suivantes, indiquer les propositions vraies.	UE7T130213	VRAI							
E. La mortalité infantile concerne les décès survenant avant l'âge de 12 mois.	13. Parmi les propositions suivantes, indiquer les propositions vraies.	UE7T130213	VRAI							
A. Les facteurs de risque ou déterminants de la santé sont recherchés par l'épidémiologie étiologique.	14. Concernant les facteurs de risque épidémiologiques, indiquer les propositions vraies.	UE7T130214	VRAI							
B. Les facteurs de risque peuvent tous, avec des moyens différents, être modifiés.	14. Concernant les facteurs de risque épidémiologiques, indiquer les propositions vraies.	UE7T130214	FAUX	B. Faux, les facteurs de risque intrinsèques sont peu ou non modifiables du fait de possibilités limitées de certaines démarches préventives ou encore de certains problèmes éthiques se présentant						
C. Un facteur de risque est nécessairement défavorable.	14. Concernant les facteurs de risque épidémiologiques, indiquer les propositions vraies.	UE7T130214	FAUX	C. Faux, un facteur de risque peut être favorable						
D. Les facteurs de risque environnementaux incluent des facteurs chimiques.	14. Concernant les facteurs de risque épidémiologiques, indiquer les propositions vraies.	UE7T130214	VRAI							
E. Certains facteurs de risque individuels font l'objet d'une forte influence sociale.	14. Concernant les facteurs de risque épidémiologiques, indiquer les propositions vraies.	UE7T130214	VRAI							
A. Chez l'adulte, les cancers sont la première cause d'hospitalisation.	15. Concernant les données de morbidité, indiquer les propositions vraies.	UE7T130215	FAUX	A. Faux, c'est la première cause chez la personne âgée, chez l'adulte c'est le traumatisme						
B. Le Programme de Médicalisation des Systèmes d'Information permet le financement des établissements par le codage des maladies nécessitant des soins lors d'un séjour.	15. Concernant les données de morbidité, indiquer les propositions vraies.	UE7T130215	VRAI							
C. Les maladies à déclaration obligatoire incluent le Syndrome de l'Immunodéficience Acquise.	15. Concernant les données de morbidité, indiquer les propositions vraies.	UE7T130215	VRAI							
D. Le PMSI évalue la prévalence des problèmes de santé dans les hôpitaux.	15. Concernant les données de morbidité, indiquer les propositions vraies.	UE7T130215	FAUX	"<span style=""font-family: Arial"">Le PMSI est le Programme de Médicalisation des Systèmes d'Informations. Il est mis en place dans tous les établissements hospitaliers et recueille les diagnostics principaux et les actes pour tous les patients hospitalisés. C'est le Département de l'Information Médicale qui organise tous ces recueils.</span><br style=""font-family: Arial;"" /><span style=""font-family: Arial;"">Le PMSI est à la base de la Tarification à l'Activité avec la création du GHM : Groupe Homogène de Malades qui est associés à un tarif créé les GHS : Groupe Homogène de Séjour.</span>"						
E. Les registres de morbidité estiment l'incidence de certains problèmes de santé dans une population bien définie.	15. Concernant les données de morbidité, indiquer les propositions vraies.	UE7T130215	VRAI							
A. La cécité est un exemple de dépendance.	16. Concernant l'histoire naturelle des maladies, indiquer les propositions vraies.	UE7T130216	FAUX	A. Faux, c'est d'une déficience et pas une dépendance						
B. L'incapacité est l'altération d'un organe ou d'une fonction physiologique du fait d'une maladie, diabète par exemple.	16. Concernant l'histoire naturelle des maladies, indiquer les propositions vraies.	UE7T130216	FAUX	B. Faux, c'est la déficience et pas l'incapacité						
C. L'invalidité est l'impossibilité de travailler du fait d'un problème de santé.	16. Concernant l'histoire naturelle des maladies, indiquer les propositions vraies.	UE7T130216	VRAI							
D. En France, on parle de dépendance chez les plus de 60 ans.	16. Concernant l'histoire naturelle des maladies, indiquer les propositions vraies.	UE7T130216	VRAI							
E. Le système de soins propose des aides médicosociales.	16. Concernant l'histoire naturelle des maladies, indiquer les propositions vraies.	UE7T130216	VRAI							
A. Accessibilité.<div>B. Equité.</div><div>C. Efficacité.</div><div>D. Efficience.</div><div>E. Ponctualité.</div>	17. Les différents principes sur lesquels repose l'organisation des soins sont :	UE7T130217	ABCD							
A. La majorité des médecins ont un exercice libéral.	18. Concernant les soins de ville, indiquer les propositions vraies.	UE7T130218	VRAI							
B. Les Sages-­‐femmes sont environ 20 000 aujourd'hui en France.	18. Concernant les soins de ville, indiquer les propositions vraies.	UE7T130218	VRAI							
C. Les Chirurgiens-­‐Dentistes sont légèrement plus nombreux que les Masseurs-­‐Kinésithérapeutes.	18. Concernant les soins de ville, indiquer les propositions vraies.	UE7T130218	FAUX	C. Faux, les Masseurs-­‐Kinésithérapeutes sont environ 70 000 aujourd'hui en France, alors que les Chirurgiens-­‐Dentistes sont environ 40 000						
D. Les Chirurgiens-­‐Dentistes ont en majorité un exercice libéral.	18. Concernant les soins de ville, indiquer les propositions vraies.	UE7T130218	VRAI							
E. Il y a plus de femmes que d'hommes chez les médecins.	18. Concernant les soins de ville, indiquer les propositions vraies.	UE7T130218	FAUX							
A. Un recrutement sélectif (fameux numerus clausus).	19. Les professions de santé sont réglementées par :	UE7T130219	VRAI							
B. Une formation contrôlée dans sa durée et son contenu.	19. Les professions de santé sont réglementées par :	UE7T130219	VRAI							
C. Une rémunération à l'acte généralisée.	19. Les professions de santé sont réglementées par :	UE7T130219	FAUX							
D. Des conditions d'exercice bien définies.	19. Les professions de santé sont réglementées par :	UE7T130219	VRAI							
E. Différents critères déontologiques.	19. Les professions de santé sont réglementées par :	UE7T130219	VRAI							
A. Leur effectif est légèrement inférieur à 200 000.	20. Concernant la profession de médecin en France aujourd'hui, indiquer les propositions vraies.	UE7T130220	FAUX	A. Faux, l'effectif est entre 230 000 et 240 000						
B. L'adhésion à l'Ordre est obligatoire.	20. Concernant la profession de médecin en France aujourd'hui, indiquer les propositions vraies.	UE7T130220	VRAI							
C. La tendance est à une augmentation de l'exercice en groupe, en particulier chez les jeunes médecins.	20. Concernant la profession de médecin en France aujourd'hui, indiquer les propositions vraies.	UE7T130220	VRAI							
D. La tendance est à une diminution du nombre de médecins salariés.	20. Concernant la profession de médecin en France aujourd'hui, indiquer les propositions vraies.	UE7T130220	FAUX	D. Faux, la tendance est à une augmentation du nombre de médecins salariés						
E. Ils sont à plus de 70 % de secteur 2 de la Convention.	20. Concernant la profession de médecin en France aujourd'hui, indiquer les propositions vraies.	UE7T130220	FAUX	E. Faux, le secteur 1 est très majoritaire, en particulier chez les omnipraticiens.						
A. Dans l'Antiquité, la vivisection était pratiquée sur les criminels.	21. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130221	VRAI							
B. Dans l'Antiquité, le respect de la vie, quelle qu'elle soit, l'emportait sur le bien commun ; les expériences étaient donc prohibées.	21. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130221	FAUX	B. Faux, le bien commun l'emportait						
C. Claude Galien disséqua un grand nombre de cadavres humains afin de mieux comprendre l'anatomie humaine.	21. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130221	FAUX	C. Faux, Galien refusa de disséquer des corps humains, ce qui conduisit à des erreurs de description anatomique qui perdurèrent pendant des siècles						
D. Au Moyen Age, l'utilisation de condamnés à mort à des fins expérimentales était sévèrement réprimandée.	21. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130221	FAUX	D. Faux, elle était pratiquée						
E. James Lind mena une expérience sur la variole et découvrit par ce biais le principe de la vaccination.	21. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130221	FAUX	E. Faux : Lind mena une expérience sur le scorbut						
A. Ambroise Paré, chirurgien du Roi, se servit de condamnés à mort pour faire des expérimentations sur cadavres dans l'optique de guérir une blessure par lance du roi Henri II.	22. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130222	VRAI							
B. Au XVIIIème siècle, Jenner injecta des pustules de vaccine à un enfant puis procéda à sa variolisation afin de savoir s'il était immunisé.	22. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130222	VRAI							
C. William Beaumont, un médecin américain, est à l'origine du premier code d'éthique.	22. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130222	VRAI							
D. Ce premier code d'éthique (de William Beaumont) fut rédigé en 1978.	22. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130222	FAUX	D. Faux, à ne pas confondre avec le rapport BELMONT						
E.&nbsp;Ce premier code d'éthique (de William Beaumont)&nbsp;oubliait cependant un principe fondamental, la nécessité du consentement de la personne qui se prête à la recherche.	22. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130222	FAUX	E. Faux, au contraire, il pose ce principe						
A. Claude Bernard estimait qu'une expérience pouvant permettre des avancées scientifiques devait être menée, même si elle devait nuire au sujet s'y prêtant.	23. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130223	FAUX							
B. Claude Bernard est l'auteur de <u>L'Introduction à l'étude de la médecine expérimentale</u> (1865).	23. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130223	VRAI							
C. Claude Bernard était fermement opposé à l'expérimentation animale, qu'il jugeait inutile.	23. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130223	FAUX							
D. Pour Claude Bernard, le principe de bienfaisance dans la recherche biomédicale était essentiel : le bien du sujet doit être privilégié avant tout.	23. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130223	VRAI							
E. L'idée d'une « morale des savants » prédominait au XIXème siècle : ceux ci ont, à cette époque, toujours respecté le principe de bienfaisance envers la population.	23. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130223	FAUX							
A. Charles Nicolle mena des expérimentations sur le typhus.	24. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130224	VRAI							
B. Jenner est considéré comme l'inventeur de la vaccination en 1796.	24. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130224	VRAI							
C. Emmanuel Kant a légitimé moralement les expériences menées par Jenner sur la vaccination, permettant ainsi la diffusion de ce progrès médical.	24. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130224	FAUX	C. Stricto sensu, Kant n'a rien dit là dessus ; il a dit qu'il n'était pas possible d'expérimenter sur des enfants sains avec un risque vital lié à l'expérience ; mais imaginons un enfant déjà atteint de la variole : Kant n'a pas affirmé qu'on ne pouvait pas tenter un traitement risqué chez cet enfant						
D. Au début du XXème siècle, en Allemagne, apparaît un code d'éthique détaillé au sujet de l'expérimentation humaine.	24. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130224	VRAI							
E. Par un vote au Reichstag en 1936, les nazis abolissent les lois qui protégeaient les sujets exposés à une expérimentation humaine.	24. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130224	FAUX	E. Faux !!						
A. Lors de la Seconde Guerre Mondiale, l'industrie pharmaceutique allemande (Bayer notamment) s'opposa fermement à l'idéologie nazie.	25. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130225	FAUX	A. Au contraire, malheureusement						
B. Les usines Bayer pratiquèrent des expériences sur des prisonniers provenant des camps de concentration afin de tester l'efficacité de nouveaux médicaments.	25. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130225	VRAI							
C. Lors du procès de Nuremberg, les médecins nazis, pourtant impliqués dans les expérimentations humaines, ne furent pas jugés.	25. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130225	FAUX	C. Il y eut un procès des médecins à Nuremberg						
D. Les médecins nazis furent jugés pour une absence de soins, voire l'assassinat de leurs patients.	25. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130225	VRAI							
E. En réalité, peu de membres du corps médical allemand étaient au courant des expérimentations menées par les nazis.	25. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130225	FAUX	E. La grande majorité du corps médical allemand était consciente des atrocités commises et des expériences menées par les nazis						
A. Le jugement du procès de Nuremberg fut rendu en 1968 à Helsinki.	26. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130226	FAUX	A. Il fut rendu en 1947						
B. Les expérimentations menées sur les victimes des camps de concentration, pourtant dépourvues d'éthique, aboutirent malgré tout à des résultats intéressants sur le plan scientifique.	26. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130226	FAUX	B. Faux !						
C. Le procès de Nuremberg a une valeur fondatrice dans l'émergence de la bioéthique moderne.	26. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130226	VRAI							
D. Ce procès eut pour conclusion les lois de Nuremberg, rapidement intégrées dans la législation des principales puissances européennes.	26. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130226	FAUX	D. Ce procès eut pour conclusion le Code de Nuremberg, constitué de dix articles (décalogue)						
E. Le Code de Nuremberg a posé des limites à l'expérimentation humaine, visant à protéger les sujets choisissant de participer à la recherche.	26. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130226	VRAI							
A. Le Code de Nuremberg stipule que le consentement du sujet participant à la recherche doit être, si possible, obtenu.	27. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130227	FAUX	A. Faux : Ce consentement est nécessaire !						
B. Selon ce code, toute souffrance physique ou mentale non nécessaire doit être évitée autant que possible.	27. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130227	VRAI							
C. En France, la loi Huriet impose un consentement, au minimum oral et devant témoins, pour toutes les recherches biomédicales.	27. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130227	FAUX	C. Faux : Le consentement exprimé par les sujets se prêtant à la recherche doit être obtenu par écrit						
D. Dans la pratique médicale actuelle, on observe une évolution récente vers un consentement formalisé en dehors de la recherche (par exemple, chirurgie).	27. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130227	VRAI							
E. Dans le cadre de la relation médecin-­‐malade traditionnelle, le consentement du malade au traitement proposé par le médecin est considéré comme implicite.	27. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130227	VRAI							
A. L'expérience de Tuskegee, menée aux Etats-­‐Unis, portait sur l'évolution naturelle du choléra.	28. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130228	FAUX	A. Cette expérience portait sur l'évolution naturelle de la syphilis						
B. L'expérience sur la syphilis aux USA fut interrompue au début de la Seconde Guerre Mondiale.	28. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130228	FAUX	B. Elle ne prit fin, hélas, qu'en 1972 (la date précise n'est pas à retenir), après révélation par la presse						
C. La déclaration d'Helsinki (1964) interdit temporairement toute expérimentation menée sur l'Homme.	28. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130228	FAUX	C. Faux !						
D. Cette déclaration recommande une confrontation des points de vue, et de véritables discussions, pour davantage d'éthique, et ainsi une meilleure garantie des droits des patients.	28. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130228	VRAI							
E. L'expérience montre que les dérives expérimentales survenues dans le cadre de la recherche biomédicale ne se sont produites que dans des pays en guerre ou des dictatures.	28. Parmi les propositions suivantes concernant la recherche et l'éthique biomédicale, indiquez la (les) proposition(s) vraie(s) :	UE7T130228	FAUX	E. Faux : Au contraire : pensez à l'étude de Tuskegee menée sur des populations vulnérables, aux Etats-­‐Unis, et pendant plusieurs décennies au siècle dernier... et donc dans un pays démocratique et en paix						
A. Elles sont aussi appelées primomédecines.	29. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130229	FAUX	A. Faux, elles sont aussi nommées protomédecines						
B. Les ethnomédecines font partie des médecines primitives.	29. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130229	VRAI							
C. La magie est un principe que l'on ne retrouve pas dans les paléomédecines.	29. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130229	FAUX	C. La magie est l'un des quatre principes communs aux médecines primitives, avec l'empirisme, la religion et la spéculation						
D. On distingue deux lois magiques : la loi de similitude, et la loi de contact ou de contagion.	29. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130229	VRAI							
E. La magie repose sur des forces présentes tout autour de nous, mais réservées aux magiciens, aux initiés, qui les mobilisent par des objets et rites magiques.	29. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130229	VRAI							
A. L'empirisme repose essentiellement sur des principes surnaturels et irrationnels.	30. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130230	FAUX	A. Faux ! Au contraire, l'empirisme repose sur des principes plutôt rationnels et naturels, contrairement à la magie et à la religion						
B. Les spéculations sont des théories de l'homme et de l'univers (par exemple, au cycle de la lune répond le cycle menstruel de la femme).	30. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130230	VRAI							
C. La révolution néolithique s'est produite il y a approximativement 30 000 ans.	30. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130230	FAUX	C. Elle s'est produite il y a environ 10 000 ans						
E. La révolution néolithique a été accompagnée d'un déclin des maladies infectieuses.	30. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130230	FAUX	E. Faux, au contraire. La sédentarisation et la vie en communauté des hommes ont conduit à un développement des maladies infectieuses						
A. La mancie (= divination) occupait une grande place dans les médecines des premières civilisations, en Mésopotamie notamment.	31. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130231	VRAI							
B. La trépanation est un symbole des médecines parallèles (médecines non conventionnelles).	31. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130231	FAUX	B. Faux : La trépanation était déjà pratiquée à l'époque préhistorique (ère des paléomédecines donc) !						
C. L'hépatoscopie consistait à se nourrir du foie d'un animal sacrifié pour absorber sa force.	31. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130231	FAUX	C. Faux, l'hépatoscopie est l'examen du foie d'un animal sacrifié ; cette pratique était répandue en Mésopotamie. On considérait en effet que le foie était le siège de l'âme et de la vie (un peu comme la symbolique accordée au cœur aujourd'hui)						
D. En Inde et en Chine, la maladie était perçue comme un déséquilibre.	31. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130231	VRAI							
E. Chez les Hébreux, la maladie était considérée comme une punition divine.	31. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130231	VRAI							
A. On peut considérer que, de tous temps, le progrès scientifique fut régulier : les avancées se firent de manière continue.	32. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130232	FAUX	A. Faux ! Au contraire, le progrès scientifique et médical fut irrégulier, discontinu, et même parfois entaché de retours en arrière (obscurantisme du Moyen Age)						
B. D'après Claude Bernard, la science « va par bonds et par révolutions ».	32. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130232	VRAI							
C. On peut individualiser six révolutions médicales et biologiques au sein de la trajectoire de la médecine occidentale.	32. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130232	VRAI							
D. Hippocrate inaugura une rupture avec la médecine primitive, lors du fameux Miracle Latin.	32. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130232	FAUX	D. Hippocrate est bien le célèbre médecin à l'origine de la rupture avec la médecine primitive : cependant, il s'inscrit dans le fameux Miracle Grec !						
E. Hippocrate estimait que la médecine devait être guidée par le principe suivant : Primum non nocere (« d'abord ne pas nuire »).	32. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130232	VRAI							
A. A la Renaissance survint une véritable révolution biologique.	33. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130233	VRAI							
B. L'anatomie humaine fut décrite par Bacon dans son ouvrage De Humani Corporis Fabrica.	33. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130233	FAUX	B. Cet ouvrage (1543) fut rédigé par Vésale, qui effectua une description très précise de l'anatomie humaine						
C. La Renaissance fut marquée par une meilleure compréhension de l'anatomie humaine et de la physiologie.	33. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130233	VRAI							
D. En 1800 eut lieu la deuxième révolution biologique : la révolution anatomo-­‐clinique.	33. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130233	FAUX	D. C'est la deuxième révolution médicale !						
E. Les années 1980 marquent l'essor du paradigme de l'information : c'est une révolution techno-­‐biologique.	33. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130233	VRAI							
A. On considère que la médecine moderne débute vers 1800.	34. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130234	VRAI							
B. L'endémie se définit comme la présence inhabituelle d'une maladie dans une population déterminée.	34. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130234	FAUX	B. L'endémie se définit comme la présence habituelle d'une maladie dans une population ou une région déterminée						
C. La grippe espagnole fit des millions de morts au XIXème siècle.	34. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130234	FAUX	C. La grippe espagnole fit des dizaines de millions de morts effectivement, mais au XXème siècle (aux alentours de 1918) !						
D. Autrefois, les malades de la lèpre étaient hébergés dans des léproseries (= maladreries).	34. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130234	VRAI							
E. il y eut trois grandes pandémies de peste à travers l'Histoire.	34. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130234	VRAI							
A. La pathocénose désigne l'état d'équilibre des maladies à un moment donné de l'histoire et dans une société donnée.	35. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130235	VRAI							
B. En Occident, la pathocénose a été relativement peu modifiée depuis la Renaissance.	35. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130235	FAUX	B. Au contraire ! La pathocénose correspond à une époque précise, et il se trouve qu'elle a été bouleversée au cours des derniers siècles, notamment en raison des progrès de la science et de la médecine						
C. Pendant longtemps, le diagnostic d'une maladie faisait appel aux cinq sens du médecin.	35. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130235	VRAI							
D. Au XVIème siècle, des métaux tels que le mercure étaient utilisés comme médicaments.	35. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130235	VRAI							
E. A la fin du XIXème siècle, de nouveaux médicaments, des produits de synthèse tels que l'aspirine, firent leur apparition.	35. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130235	VRAI							
A. La médecine moderne est née à Paris au début du XXème siècle.	36. Parmi les propositions suivantes concernant les métamorphoses de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130236	FAUX	A. Au début du XIXème siècle						
B. Thomas Sydenham, médecin anglais, en se basant sur l'observation de ses patients, décrivit de nombreuses maladies avec précision.	36. Parmi les propositions suivantes concernant les métamorphoses de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130236	VRAI							
C. Boissier de Sauvages élabora une grande classification des maladies, inspirée des travaux des botanistes.	36. Parmi les propositions suivantes concernant les métamorphoses de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130236	VRAI							
D. Morgagni classa ensuite les maladies dans son ouvrage La Nosologie Méthodique.	36. Parmi les propositions suivantes concernant les métamorphoses de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130236	FAUX	D. Cet ouvrage correspond à la classification réalisée par Boissier de Sauvages, qui comportait 2400 maladies ! (ce chiffre n'est pas à retenir !)						
E. Morgagni joua un rôle important dans la découverte de l'anatomie pathologique.	36. Parmi les propositions suivantes concernant les métamorphoses de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130236	VRAI							
A. Xavier Bichat apporta un nouveau regard à l'anatomie pathologique en s'intéressant aux tissus.	37. Parmi les propositions suivantes concernant les métamorphoses de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130237	VRAI							
B. L'anatomie pathologique devint progressivement tridimensionnelle, mettant en relation les tissus, les humeurs, et les lésions.	37. Parmi les propositions suivantes concernant les métamorphoses de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130237	FAUX	B. Approche tridimensionnelle avec, bien entendu, l'organe, le tissu et la lésion						
