A. Les études de toxicité aigüe se font par administration réitérée de produit.	1) Quelle(s) est (sont) la (les) proposition(s) exacte(s) ?	UE6S110301	FAUX	A. par administration unique						segmo
A. Les deux énantiomères d'une même molécule ont les mêmes propriétés pharmacologiques.	3. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110303	FAUX							
B. Il existe des médicaments qui correspondent à un seul énantiomère d'une molécule racémique .	3. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110303	VRAI							
C. Les sérums anti-lymphocytaires sont utilisés pour prévenir les rejets de greffe.	3. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110303	VRAI							
D. Les anticorps monoclonaux sont dirigés vers un antigène, et un seul.	3. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110303	VRAI							
E. Des sérums anti-médicaments sont utilisés pour réduire les interactions médicamenteuses.	3. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110303	FAUX	E. Faux : utilisés pour réduire la toxicité du médicament (surdosage, autolyse)						
A. La clairance totale est égale à la somme des clairances hépatique et rénale.	4. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110304	VRAI							
B. La clairance représente le volume de plasma totalement épuré d'une substance par unité de temps.	4. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110304	VRAI							
C. La demi-vie d'élimination correspond au temps nécessaire après administration pour diminuer par deux la concentration d'un médicament.	4. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110304	VRAI							
D. Au bout de 2 demi-vies 75 % de la dose administrée a été éliminée.	4. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110304	VRAI							
E. La demie-vie est exprimée en unité de temps.	4. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110304	VRAI							
A. Le transfert passif à travers une membrane est possible pour une molécule hydrosoluble.	5. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110305	FAUX	A. Faux : liposolubles						
B. Le transfert passif se fait dans le sens du gradient de concentration.	5. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110305	VRAI							
C. Le transfert actif n'est pas un système saturable.	5. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110305	FAUX							
D. Le transfert actif est impliqué dans les interactions médicamenteuses.	5. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110305	VRAI							
E. L'absorption du médicament dépend uniquement des propriétés physicochimiques du médicament.	5. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110305	FAUX	E. Faux : propriétés physicochimiques, présentation galénique, activité enzymatique, patient lui-même						
A. La vitesse de métabolisation est la même pour chaque individu.	6. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110306	FAUX	A. Faux : métaboliseurs lents/rapides						
B. La vitesse de métabolisation varie selon un polymorphisme génétique.	6. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110306	VRAI							
C. La co-administration d'un deuxième médicament diminue toujours l'activité du premier (interaction médicamenteuse).	6. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110306	FAUX	C. Faux : elle peut l'augmenter (synergie)						
D. Le jus de pamplemousse peut augmenter la biodisponibilité de certains médicaments.	6. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110306	VRAI							
E. Le millepertuis peut diminuer la biodisponibilité de certains médicaments.	6. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110306	VRAI							
A. L'élimination d'un médicament peut être rénale ou biliaire.	1. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110301	VRAI							
B. L'élimination d'un médicament sous forme inchangée est impossible.	1. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110301	FAUX							
C. De 120 litres d'urine primitive, on passe à 1,5L d'urine définitive.	1. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110301	VRAI							
D. La réabsorption de l'eau se fait en majorité au niveau du tube contourné distal.	1. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110301	FAUX	D. Faux : anse de Henlé (proximale)						
E. Les molécules toxiques peuvent être excrétées dans l'urine pour être éliminées.	1. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110301	VRAI							
A. Le screening donne accès à toutes les substances issues de banques de données.	2. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110302	VRAI							
B. Le screening est une méthode de radio-liaison aux récepteurs.	2. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110302	FAUX	B. Faux :binding						
C. Les protéines peuvent être obtenues par des méthodes de clonage des gènes.	2. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110302	VRAI							
D. La pharmaco-épidémiologie caractérise l'utilisation des médicaments dans différentes populations.	2. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110302	VRAI							
E. Les tests in vivo peuvent se faire sur des animaux génétiquement modifiés.	2. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110302	VRAI							
A. Le mécanisme d'une molécule est décrit pour la première fois pendant les essais de phase 1.	3. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110303	FAUX	A. Faux : pendant les essais sur l'animal						
B. La recherche de toxicité à court terme d'une molécule est le but premier des essais de phase 2.	3. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110303	FAUX	B. Faux : phase 1						
C. Les essais de phase 3 sont toujours réalisés contre placebo.	3. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110303	FAUX	C. Faux : ou contre traitement de référence						
D. La phase 4 est une phase post AMM.	3. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110303	VRAI							
E. Les essais cliniques doivent s'inscrire dans le cadre des Bonnes Pratiques de Laboratoire.	3. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110303	FAUX	E. Faux : Bonnes Pratiques de Clinique						
A. Les BPL concernent uniquement les laboratoires où s'effectue le développement des molécules.	10. Concernant les Bonnes Pratiques de Laboratoire, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110310	FAUX	A. Faux : laboratoire + animalerie						
B. Elles concernent également l'animalerie.	10. Concernant les Bonnes Pratiques de Laboratoire, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110310	VRAI							
C. Elles sont variables d'un laboratoire à un autre.	10. Concernant les Bonnes Pratiques de Laboratoire, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110310	FAUX							
D. Elles permettent un contrôle d'assurance qualité interne.	10. Concernant les Bonnes Pratiques de Laboratoire, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110310	VRAI							
E. Elles ne sont pas obligatoires mais très largement respectées.	10. Concernant les Bonnes Pratiques de Laboratoire, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110310	FAUX	E. Faux : respect obligatoire						
A. L'étude de toxicité aigue nécessite l'observation des animaux pendant 24 jours après l'administration unique.	11.Pré-requis toxicologiques : parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110311	FAUX	A . Faux : 14 jours						
B. Le pouvoir tératogène de la molécule d'intérêt ne peut pas être établi avant le passage chez l'homme.	11.Pré-requis toxicologiques : parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110311	FAUX							
C. L'étude du pouvoir cancérogène est exigée pour une molécule de série chimique peu connue.	11.Pré-requis toxicologiques : parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110311	VRAI							
D. La toxicité chronique est établie pour une durée de traitement comprise entre 1 et 6 mois.	11.Pré-requis toxicologiques : parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110311	FAUX	D. Faux : 6 mois à 2 ans						
E. La mise en évidence du pouvoir mutagène est un des derniers tests réalisés avant le passage chez l'homme.	11.Pré-requis toxicologiques : parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110311	FAUX	E. Faux : test précoce						
A. On parle de simple aveugle lorsque le patient ne sait pas si c'est le placebo ou la molécule qui lui a été administré.	12. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110312	VRAI							
B. On parle de double aveugle lorsqu'il lui a été administré deux molécules inconnues simultanément.	12. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110312	FAUX	B. Faux : double aveugle : patient + médecin ne savent pas si c'est la molécule ou le placebo qui a été administré						
C. Les essais de phase 1 sont réalisés en simple aveugle.	12. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110312	FAUX	C. Faux : double aveugle, tout comme les phases 2 et 3						
D. Les essais de phase 1 ne sont pas randomisés.	12. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110312	FAUX							
E. Les essais de phase 4 permettent le développement de nouvelles indications.	12. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110312	FAUX	E. Faux : nouvelle indication = nouvelle demande d'AMM = et c'est reparti pour un tour!						
A. Les études précliniques sont essentiellement des études de toxicologie	13. Concernant le dossier d'AMM d'un médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110313	VRAI							
B. Les études de phase I portent sur des essais sur de petits effectifs de volontaires sains	13. Concernant le dossier d'AMM d'un médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110313	VRAI							
C. Les études de phase II portent sur des essais sur de petits effectifs de sujets malades	13. Concernant le dossier d'AMM d'un médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110313	VRAI							
D. Les études de phase III portent sur des essais multicentriques sur de grands effectifs de sujets malades	13. Concernant le dossier d'AMM d'un médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110313	VRAI							
E. Les études de phase IV portent sur des études de pharmacovigilance	13. Concernant le dossier d'AMM d'un médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110313	VRAI							
A. L'espèce animale	14. Parmi les facteurs suivants, lequel (lesquels) est (sont) susceptible(s) d'avoir une influence sur la toxicité d'un produit ?	UE6T110314	VRAI							
B. La dose administrée	14. Parmi les facteurs suivants, lequel (lesquels) est (sont) susceptible(s) d'avoir une influence sur la toxicité d'un produit ?	UE6T110314	VRAI							
C. La voie d'administration	14. Parmi les facteurs suivants, lequel (lesquels) est (sont) susceptible(s) d'avoir une influence sur la toxicité d'un produit ?	UE6T110314	VRAI							
D. La durée d'administration	14. Parmi les facteurs suivants, lequel (lesquels) est (sont) susceptible(s) d'avoir une influence sur la toxicité d'un produit ?	UE6T110314	VRAI							
E. L'âge de l'expérimentateur	14. Parmi les facteurs suivants, lequel (lesquels) est (sont) susceptible(s) d'avoir une influence sur la toxicité d'un produit ?	UE6T110314	FAUX							
A. Les études de cancérogénicité ont pour but d'identifier toute modification du matériel génétique	15. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110315	FAUX	génotoxicité : mutagène et clastogène						
B. Les études de reprotoxicité ont pour but de mettre en évidence une atteinte des fonctions de reproduction	15. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110315	VRAI							
C. Les études de génotoxicité ont pour but de mettre en évidence un effet cancérogène	15. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110315	FAUX							
D. Les études d'immunotoxicité ont pour but de mettre en évidence un effet immunosuppresseur ou immunostimulant	15. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110315	VRAI							
E. Les études de toxicité aiguë ont pour but d'identifier un effet toxique à plus ou moins long terme	15. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110315	FAUX	une seule dose						
A. Le signalement se fait directement à l'Agence des Produits de Santé.	16. Concernant l'obligation de signalement d'un Effet Indésirable (EI) pour l'industrie pharmaceutique, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110316	VRAI	A. Vrai ANSM						
B. Elle ne concerne pas les industries	16. Concernant l'obligation de signalement d'un Effet Indésirable (EI) pour l'industrie pharmaceutique, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110316	FAUX							
C. Elle consiste notamment en une évaluation périodique du produit régulièrement après l'AMM	16. Concernant l'obligation de signalement d'un Effet Indésirable (EI) pour l'industrie pharmaceutique, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110316	VRAI	C. Vrai						
D. Le signalement doit se faire sous 30 jours	16. Concernant l'obligation de signalement d'un Effet Indésirable (EI) pour l'industrie pharmaceutique, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110316	FAUX	D. Faux : 15 jours						
E. Le signalement se fait au CRP (Centre Régional de Pharmacovigilance) le plus proche.	16. Concernant l'obligation de signalement d'un Effet Indésirable (EI) pour l'industrie pharmaceutique, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110316	FAUX	ANSM pour l'industrie						
A. La morbi-mortalité est responsable de 80.000 décès par an.	17. Concernant quelques chiffres de la pharmacovigilance, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110317	FAUX	A. Faux : 8000 décès par an						
B. Depuis le drame du thalidomide, il ya eu ≈ 130 médicaments retirés du marché.	17. Concernant quelques chiffres de la pharmacovigilance, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110317	VRAI							
C. L'Agence du médicament a été créée en 1948	17. Concernant quelques chiffres de la pharmacovigilance, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110317	VRAI	C. Vrai						
D. 50% des EI seraient évitables.	17. Concernant quelques chiffres de la pharmacovigilance, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110317	VRAI							
E. Seulement 1 cas grave sur 5 est notifié au Système National de Pharmacovigilance.	17. Concernant quelques chiffres de la pharmacovigilance, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110317	FAUX	E. Faux : c'est pire : seul 1 cas sur 20 !						
A. Elle est donnée par le Code de la Sécurité Sociale.	18. Concernant la définition juridique du médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110318	FAUX	A. Faux : Par le CSP (Code de la Santé Publique)						
B. Le médicament par présentation est une notion très large.	18. Concernant la définition juridique du médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110318	VRAI							
C. L'action doit être prouvée pour définir un médicament par présentation.	18. Concernant la définition juridique du médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110318	FAUX							
D. L'action doit être prouvée pour définir un médicament par fonction.	18. Concernant la définition juridique du médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110318	VRAI							
E. Les produits de diagnostic doivent présenter les mêmes garanties que les médicaments.	18. Concernant la définition juridique du médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110318	VRAI							
A. une préparation officinale se prépare selon une prescription	19. Concernant les différentes catégories de médicaments, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110319	FAUX	A. Faux: ce sont les préparations magistrales qui se préparent selon prescription						
B. Les médicaments homéopathiques sont fabriqués selon un procédé Hannemannien	19. Concernant les différentes catégories de médicaments, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110319	VRAI							
C. Un vaccin est un médicament biologique	19. Concernant les différentes catégories de médicaments, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110319	FAUX	C. Faux: Immunologique						
D. Les spécialités pharmaceutiques représentent plus de 90% des ventes	19. Concernant les différentes catégories de médicaments, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110319	VRAI							
E. Un POD (Produit Officinal Divisé) est préparé à l'avance	19. Concernant les différentes catégories de médicaments, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110319	VRAI	E. Vrai (et selon l'indication de la pharmacopée)						
A. L'AMM est donnée pour 20 ans	20. Concernant l'accès au marché d'un médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110320	FAUX	A. Faux, c'est le brevet qui est donné pour 20 ans (peut aller jusqu'à 25), mais l'AMM est donnée “a vie”, à condition de passer les réévaluations périodiques						
B. Une AMM peut être donnée par l'EMA.	20. Concernant l'accès au marché d'un médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110320	VRAI	B. Vrai, cela est même obligatoire pour certains, Cf cours						
C. La HAS fixe le niveau d'ASMR	20. Concernant l'accès au marché d'un médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110320	VRAI	C. Vrai, pour être plus précis, c'est la commission de transparence (qui est dans la HAS)						
D. L'UNOCAM fixe le taux de remboursement selon le SMR	20. Concernant l'accès au marché d'un médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110320	FAUX	D. Faux, il s'agit de l'UNCAM						
E. Si un médicament n'est pas remboursable, le prix est libre	20. Concernant l'accès au marché d'un médicament, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110320	VRAI							
A. Les médicaments de la liste I présentent le plus grand risque pour la santé.	21. Concernant le classement des médicaments, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110321	VRAI							
B. Il existe des Produits Dérivés du Sang (PDS) vendus en officine de ville.	21. Concernant le classement des médicaments, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110321	VRAI	B. Vrai: les Immunoglobulines						
C. Le registre des produits dérivés sanguin est à conserver 10 ans	21. Concernant le classement des médicaments, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110321	FAUX	C. Faux: 40 ans						
D. Les différentes catégories de médicament peuvent éventuellement se cumuler	21. Concernant le classement des médicaments, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110321	VRAI							
E. Un médicament “conseil” peut être listé dans la liste II	21. Concernant le classement des médicaments, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110321	FAUX	E. Faux: Non listé						
A. Elle peut émaner d'un infirmier	22. Concernant l'ordonnance, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110322	VRAI							
B. Un pharmacien peut délivrer jusqu'à 3 mois de traitement en même temps.	22. Concernant l'ordonnance, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110322	VRAI							
C. Un psychotrope anxiolytique ne peut être prescrit que pour 4 semaines d'affilée	22. Concernant l'ordonnance, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110322	FAUX	C. Faux: 12 semaines max						
D. Une ordonnance sécurisée ne peut servir que pour des médicaments stupéfiants et assimilés	22. Concernant l'ordonnance, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110322	FAUX	D. Faux: On peut en utiliser pour d'autres médicaments (certains médecins ne prescrivent que sur ce type d'ordonnance)						
E. Il y a un ordonnancier unique pour les deux listes et les stupéfiants	22. Concernant l'ordonnance, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110322	VRAI							
A. l'étiquette se situe sur le conditionnement primaire.	23. Concernant les règles d'étiquetage, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110323	FAUX	A. Faux, sur le secondaire						
B. Si le premier caractère du code barre est un 9, le médicament est remboursé à 15% et la vignette est bleue.	23. Concernant les règles d'étiquetage, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110323	FAUX	B. Faux, la vignette est orange (le reste est vrai)						
C. La vignette est blanche et barrée en diagonale si le médicament est totalement remboursé	23. Concernant les règles d'étiquetage, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110323	VRAI							
D. Le CIP contient 7 caractères	23. Concernant les règles d'étiquetage, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110323	VRAI	D. Vrai (du 2° inclus au 8° inclus)						
E. Pour les stupéfiants, on trouve une mention “uniquement sur ordonnance” en noir sur fond rouge	23. Concernant les règles d'étiquetage, parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110323	FAUX	E. Faux, il n'y a pas de fond rouge (la définition correspond à la mention “Respecter les doses prescrites”)						
A. Les excipients sont essentiels à la formulation du médicament.	24. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110324	VRAI							
B. Le conditionnement confère protection, présentation et identification.	24. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110324	VRAI							
C. Lors de la formulation d'un médicament, le galéniste doit prendre en compte le coefficient de partage du principe actif	24. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110324	VRAI	C. Vrai, il s'agit du degré de lipophilie, ou d'hydrophilie du PA (HLB: Balance Hydro/Lipo phile)						
D. Les excipient donnent au médicament ses propriétés thérapeutiques	24. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110324	FAUX	D. Faux, l'excipient est inerte...C'est le PA (Principe Actif) qui donne l'activité thérapeutique						
E. La pharmacopée est l'ouvrage de référence pour tout galéniste.	24. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110324	VRAI	E. Vrai, c'est en clair leur livre de chevet, tout est décrit dedans (des tests à effectuer aux pratiques de formulation)						
A. Les vignettes des médicament de la liste I et de la liste II comportent souvent les mêmes mentions.	25. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110325	VRAI	A. Vrai (respecter doses prescrites et uniquement sur ordonnance)						
B. Le cadre de la vignette est vert pour les listés I	25. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110325	FAUX	B. Faux, il est rouge (vert pour Liste II)						
C. Le niveau 1 de prudence au volant correspond à une interdiction absolue de conduire sans l'avis d'un médecin.	25. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110325	FAUX	C. Faux, la définition correspond au niveau 3, niveau 1: lire la notice (et l'appliquer!) avant de conduire						
D. Une notice peut accompagner un produit cosmétique	25. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110325	VRAI							
E. Le TFR signifie le Tarif Fixant le Remboursement	25. Parmi les propositions suivantes, laquelle ou lesquelles sont exactes :	UE6T110325	FAUX	E. Faux, il signifie le Tarif Forfaitaire de Responsabilité						
A. La nouvelle indication d'un médicament déjà présent sur le marché n'impose pas de devoir recommencer les études de toxicité.	26. Indiquez les propositions exactes.	UE6T110326	FAUX							
B. L'identification de la cible thérapeutique d'un médicament améliore la définition de sa pharmacocinétique.	26. Indiquez les propositions exactes.	UE6T110326	FAUX							
C. Les chimiothèques rassemblent des produits chimiques d'origines diverses et sont utilisées en binding.	26. Indiquez les propositions exactes.	UE6T110326	VRAI							
D. Les hormones sont sécrétées par cellules endocrines et véhiculent un signal à distance.	26. Indiquez les propositions exactes.	UE6T110326	VRAI							
E. Les récepteurs nucléaires agissent associé par deux au niveau de l'ADN.	26. Indiquez les propositions exactes.	UE6T110326	VRAI							
A. Les canaux sodium voltage-dépendants sont la cible des anesthésiques locaux	27. Indiquez les quatre propositions exactes concernant les cibles médicamenteuses suivantes	UE6T110327	VRAI							
B. La digoxine est utilisée dans le traitement de l'insuffisance rénale	27. Indiquez les quatre propositions exactes concernant les cibles médicamenteuses suivantes	UE6T110327	FAUX	cardiaque						
C. L'oméprazole est un pro-médicament activé par le pH acide et qui se lie irréversiblement à la pompe à protons	27. Indiquez les quatre propositions exactes concernant les cibles médicamenteuses suivantes	UE6T110327	VRAI							
D. Les co-transporteurs d'ions du rein sont la cible de diurétiques antihypertenseurs	27. Indiquez les quatre propositions exactes concernant les cibles médicamenteuses suivantes	UE6T110327	VRAI							
E. Les récepteurs aux glucocorticoïdes sont des récepteurs nucléaires.	27. Indiquez les quatre propositions exactes concernant les cibles médicamenteuses suivantes	UE6T110327	VRAI							
A. La majorité des cibles enzymatiques sont humaines	28. Indiquez les propositions exactes concernant les enzymes	UE6T110328	VRAI							
B. Les enzymes sont ciblées par des inhibiteurs qu'elles fixent généralement irréversiblement	28. Indiquez les propositions exactes concernant les enzymes	UE6T110328	FAUX	réversiblement						
C. La transcriptase inverse virale est spécifique de l'organisme visé	28. Indiquez les propositions exactes concernant les enzymes	UE6T110328	VRAI							
D. Les girases bactériennes sont la cible d'antibiotiques	28. Indiquez les propositions exactes concernant les enzymes	UE6T110328	VRAI							
E. Les topoisomérases sont la cible d'anticancéreux.	28. Indiquez les propositions exactes concernant les enzymes	UE6T110328	VRAI							
A. Les β bloquants réduisent le diamètre des vaisseaux sanguins	29. Indiquez les trois propositions exactes concernant la diversité des traitements de l'hypertension	UE6T110329	FAUX	A. Faux, baisse force de contraction du coeur						
B. L'inhibition du système rénine angiotensine permet d'augmenter le diamètre des vaisseaux et de diminuer le volume circulant	29. Indiquez les trois propositions exactes concernant la diversité des traitements de l'hypertension	UE6T110329	VRAI							
C. Les inhibiteurs des canaux calcium voltage-dépendants augmentent le diamètre des vaisseaux	29. Indiquez les trois propositions exactes concernant la diversité des traitements de l'hypertension	UE6T110329	VRAI							
D. Les inhibiteurs des canaux calcium voltage-dépendants sont diurétiques	29. Indiquez les trois propositions exactes concernant la diversité des traitements de l'hypertension	UE6T110329	FAUX							
E. Certains inhibiteurs des canaux calcium voltage-dépendants sont actifs au travers de deux des alternatives possibles.	29. Indiquez les trois propositions exactes concernant la diversité des traitements de l'hypertension	UE6T110329	VRAI							
A. Informer le patient du risque iatrogène est une mesure dissuasive au traitement.&nbsp;	30. Indiquez les propositions vraies	UE6T110330	FAUX							
B. Informer le malade des critères permettant d'évaluer l'efficacité et la tolérance du médicament permet d'améliorer l'observance du traitement.	30. Indiquez les propositions vraies	UE6T110330	VRAI							
C. La bonne tolérance initiale à un médicament exclut le risque d'effets indésirables tardifs.	30. Indiquez les propositions vraies	UE6T110330	FAUX	C. Faux. La bonne tolérance initiale à un médicament n'exclut pas le risque d'effets indésirables tardifs, favorisés par une affection aiguë intercurrente ou un mécanisme allergique						
D. Une modification de l'état somatique du patient peut amener à remplacer certains de ses médicaments.	30. Indiquez les propositions vraies	UE6T110330	VRAI							
E. L'identification d'une pathologie intercurrente ne doit pas entraver la poursuite d'un médicament antérieurement prescrit.	30. Indiquez les propositions vraies	UE6T110330	FAUX							
A. Ce terme regroupe l'ensemble des affections liées au diagnostic.	31. Indiquez les propositions vraies concernant la iatropathogénie	UE6T110331	FAUX							
B. Les effets indésirables sont souvent indissociables de l'action thérapeutique recherchée.	31. Indiquez les propositions vraies concernant la iatropathogénie	UE6T110331	VRAI							
C. Les affections iatrogéniques sont une cause de mortalité, d'hospitalisation et de morbidité.	31. Indiquez les propositions vraies concernant la iatropathogénie	UE6T110331	VRAI							
D. La pathologie iatrogène n'interfère pas sur l'évolution de la maladie.	31. Indiquez les propositions vraies concernant la iatropathogénie	UE6T110331	FAUX							
E. La gravité des accidents iatrogènes est liée à l'efficacité du médicament.	31. Indiquez les propositions vraies concernant la iatropathogénie	UE6T110331	FAUX							
A. Elles sont définies par l'OMS comme : « Toute réaction nocive et non recherchée liée à la prise d'un médicament et survenant de façon fortuite. »	32. Indiquez les propositions exactes concernant les affections iatrogéniques médicamenteuses (AIM).	UE6T110332	VRAI							
B. Cette définition inclus les intoxications aiguës.	32. Indiquez les propositions exactes concernant les affections iatrogéniques médicamenteuses (AIM).	UE6T110332	FAUX							
D. 40 à 50% des accidents médicamenteux actuels sont évitables.	32. Indiquez les propositions exactes concernant les affections iatrogéniques médicamenteuses (AIM).	UE6T110332	VRAI							
E. La déclaration d'accident médicamenteux est obligatoire et recueillie par la pharmacovigilance.	32. Indiquez les propositions exactes concernant les affections iatrogéniques médicamenteuses (AIM).	UE6T110332	VRAI							
