A. La personnalité se construit de la moyenne enfance à l'âge adulte	1. Donnez la ou les réponses exactes :	UE7S110401	FAUX	A. de la vie intra-utérine à l'âge adulte						segmo
C. En 2010, l'incidence du cancer des poumons chez les femmes est stable par rapport à celle des années 80.	74 .Concernant les cancers en France :	UE7T110474	FAUX	C : a augmenté par rapport à celle des années 80 (consommation de tabac accrue chez les femmes...).						
D. La mortalité par cancers prédomine dans les régions du Sud de la France.	74 .Concernant les cancers en France :	UE7T110474	FAUX	D : prédomine dans les régions du Nord-Pas de Calais, de la Normandie, de l'Est. Au contraire, ne prédomine pas dans les régions PACA et du Sud.						
E. Les cancers sont responsables d'environ 5 millions d'hospitalisation complète par an.	74 .Concernant les cancers en France :	UE7T110474	FAUX	E : environ 1,2 millions hospitalisations complètes par an.						
A. Tous les établissements de santé peuvent traiter les cancers.	75 . Concernant les cancers en France :	UE7T110475	FAUX	A : non car ils sont soumis à des autorisations.						
B. Le traitement proposé est concerté entre plusieurs professionnels de santé.	75 . Concernant les cancers en France :	UE7T110475	VRAI	B : réunions de concertation.						
C. Chaque année, environ 370 000 patients font l'objet d'une chirurgie d'exérèse tumorale.	75 . Concernant les cancers en France :	UE7T110475	VRAI							
D. La chimiothérapie exige un recours à des protocoles.	75 . Concernant les cancers en France :	UE7T110475	VRAI	D : ces protocoles sont élaborés par l'INCA (Institut National des Cancers).						
E. De manière générale, l'apparition d'un cancer s'accompagne d'une incapacité.	75 . Concernant les cancers en France :	UE7T110475	VRAI							
A. Les actions de prévention primaire visent principalement des personnes non malades.	76. Concernant la prévention en France :	UE7T110476	VRAI							
B. Les actions de prévention secondaire agissent sur les facteurs de risque pour limiter ou supprimer la survenue des problèmes de santé.	76. Concernant la prévention en France :	UE7T110476	FAUX							
C. Le dépistage doit prendre en compte à la fois l'efficacité du test et son coût.	76. Concernant la prévention en France :	UE7T110476	VRAI							
D. Les actions de prévention tertiaire visent à éviter l'apparition de complications ou la dégradation de l'état de santé liée à l'évolution de la maladie.	76. Concernant la prévention en France :	UE7T110476	VRAI							
E. L'éducation thérapeutique implique les patients dans la prise en charge de leur affection et de ses conséquences.	76. Concernant la prévention en France :	UE7T110476	VRAI							
A. Dans la logique d'une société de surconsommation « avoir » prédomine sur « être ».	1. Concernant les notions générales de l'adolescence quelle(s) sont la (ou les) réponse(s) exacte(s) :	UE7T130401	VRAI							
B. La confrontation et les critiques des adultes déstabilisent l'adolescent.	1. Concernant les notions générales de l'adolescence quelle(s) sont la (ou les) réponse(s) exacte(s) :	UE7T130401	VRAI							
C. Le temps de passage correspond au moment où l'enfant n'en n'est plus un mais n'est pas encore devenu adulte.	1. Concernant les notions générales de l'adolescence quelle(s) sont la (ou les) réponse(s) exacte(s) :	UE7T130401	VRAI							
D. La confrontation, les critiques des adultes sont nécessaires et mobilisent l'adolescent.	1. Concernant les notions générales de l'adolescence quelle(s) sont la (ou les) réponse(s) exacte(s) :	UE7T130401	VRAI							
E. L'accession à l'autonomie sociale se fait de plus en plus tôt.	1. Concernant les notions générales de l'adolescence quelle(s) sont la (ou les) réponse(s) exacte(s) :	UE7T130401	FAUX	E. L'accession à l'autonomie sociale se fait de plus en plus tard.						
A. Le mariage est une étape de vie où le processus de deuil est à l'œuvre.	2. Concernant l'âge adulte et la vieillesse indiquez la (ou les) proposition(s) exacte(s) :	UE7T130402	VRAI							
B. La vieillesse accentue les processus de deuil.	2. Concernant l'âge adulte et la vieillesse indiquez la (ou les) proposition(s) exacte(s) :	UE7T130402	VRAI							
C. La personnalité est instable à l'âge adulte.	2. Concernant l'âge adulte et la vieillesse indiquez la (ou les) proposition(s) exacte(s) :	UE7T130402	FAUX	C. A l'âge adulte la personnalité est globalement stable et constituée.						
D. Des événements de vie chez l'adulte peuvent réactiver des traumatismes anciens.	2. Concernant l'âge adulte et la vieillesse indiquez la (ou les) proposition(s) exacte(s) :	UE7T130402	VRAI							
E. Lors de la vieillesse il y a souvent une augmentation des intérêts.	2. Concernant l'âge adulte et la vieillesse indiquez la (ou les) proposition(s) exacte(s) :	UE7T130402	FAUX	E. La vieillesse est souvent marquée par une diminution des intérêts.						
A .Elle n'implique pas le médecin.	3. Concernant la psychologie médicale, quelle(s) sont la (ou les) réponses exacte(s) :	UE7T130403	FAUX	A. La psychologie médicale implique nécessairement le médecin qui doit être à la fois celui du corps et celui de l'âme.						
B. Elle nécessite d'aborder la personne dans sa totalité.	3. Concernant la psychologie médicale, quelle(s) sont la (ou les) réponses exacte(s) :	UE7T130403	VRAI							
C. Elle s'applique à toute relation de soin.	3. Concernant la psychologie médicale, quelle(s) sont la (ou les) réponses exacte(s) :	UE7T130403	VRAI							
D. Comme la psychologie humaine elle est à connaître par tout soignant.	3. Concernant la psychologie médicale, quelle(s) sont la (ou les) réponses exacte(s) :	UE7T130403	FAUX	D. La psychologie humaine n'est pas à connaître par tous les soignants en revanche la psychologie médicale oui.						
E. Il faut profiter de l'hyperspécialisation et l'hypertechnicité de la médecine pour mettre la relation soignant-­‐soigné au second plan.	3. Concernant la psychologie médicale, quelle(s) sont la (ou les) réponses exacte(s) :	UE7T130403	FAUX	E. Il faut mettre au premier plan la relation soignant-­‐soigné sans se laisser déshumaniser par une hyperspécialisation et une hypertechnicité de la médecine.						
A. Le principe de réalité utilise les voies les plus courtes de satisfaction pour s'accomplir.	4. Concernant les principes du fonctionnement psychique selon la psychanalyse :	UE7T130404	FAUX	A. Le principe de réalité utilise des voies détournées pour obtenir la satisfaction.						
B. Le principe de réalité se construit grâce aux limites imposées par le monde extérieur.	4. Concernant les principes du fonctionnement psychique selon la psychanalyse :	UE7T130404	VRAI							
C. Le principe de plaisir a pour but l'augmentation de la tension par des conflits internes, des frustrations.	4. Concernant les principes du fonctionnement psychique selon la psychanalyse :	UE7T130404	FAUX	C. Le principe de plaisir a pour but de trouver le niveau de tension le plus bas. L'augmentation des tensions via des conflits internes ou des frustrations est au contraire à limiter car c'est source de déplaisir.						
D. Au fur et à mesure du développement, le principe de réalité prend le pas sur le principe de plaisir.	4. Concernant les principes du fonctionnement psychique selon la psychanalyse :	UE7T130404	VRAI							
E. La capacité d'attente est la base du processus de symbolisation, permet de supporter l'absence et permet l'émergence de la rêverie.	4. Concernant les principes du fonctionnement psychique selon la psychanalyse :	UE7T130404	VRAI							
A. Différents aspects de la personnalité sont partagés avec l'animal.	5. Indiquez la ou les proposition(s) exactes concernant la personnalité et le tempérament :	UE7T130405	FAUX	A. Différents aspects du tempérament sont partagés avec l'animal.						
B. Le tempérament est sous la dépendance de mécanismes physiologiques énergétiques comme l'activité et la réactivité.	5. Indiquez la ou les proposition(s) exactes concernant la personnalité et le tempérament :	UE7T130405	VRAI							
C. Le tempérament est biologiquement déterminé.	5. Indiquez la ou les proposition(s) exactes concernant la personnalité et le tempérament :	UE7T130405	VRAI							
D. La personnalité est plus malléable et modifiable que le tempérament.	5. Indiquez la ou les proposition(s) exactes concernant la personnalité et le tempérament :	UE7T130405	VRAI							
E. La personnalité se construit à partir de la vie intra-­‐utérine et jusqu'à l'âge adulte.	5. Indiquez la ou les proposition(s) exactes concernant la personnalité et le tempérament :	UE7T130405	VRAI							
A. La résistance est la possibilité de reconnaître les émergences de l'inconscient.	6. Concernant les apports de la psychanalyse, indiquez la (ou les) réponse(s) exacte(s) :	UE7T130406	FAUX	AB. La résistance c'est le fait de ne pas reconnaître les émergences de son inconscience ; c'est donc l'impossibilité de prendre conscience de ce que l'on n'accepte pas de soi.						
B. La résistance est la possibilité de prendre conscience de ce que l'on n'accepte pas de soi.	6. Concernant les apports de la psychanalyse, indiquez la (ou les) réponse(s) exacte(s) :	UE7T130406	FAUX	AB. La résistance c'est le fait de ne pas reconnaître les émergences de son inconscience ; c'est donc l'impossibilité de prendre conscience de ce que l'on n'accepte pas de soi.						
C. La sublimation est une dérivation des buts non sexuels vers des buts sexuels.	6. Concernant les apports de la psychanalyse, indiquez la (ou les) réponse(s) exacte(s) :	UE7T130406	FAUX	C. La sublimation est une dérivation des buts sexuels vers des buts non sexuels.						
D. Freud a découvert la place de la reconstruction dans l'après coup à partir de son introspection et de l'analyse de ses patients.	6. Concernant les apports de la psychanalyse, indiquez la (ou les) réponse(s) exacte(s) :	UE7T130406	VRAI							
E. Le cadre analytique doit être un lieu neutre et sensoriel.	6. Concernant les apports de la psychanalyse, indiquez la (ou les) réponse(s) exacte(s) :	UE7T130406	FAUX	E. Le cadre analytique doit être un lieu neutre et asensoriel.						
A. C'est l'ensemble des faits physiques qui peuvent apparaître dans le champ de la conscience.	7. Concernant l'inconscient, indiquez la (ou les réponse(s) exacte(s) :	UE7T130407	FAUX	A. C'est l'ensemble des faits psychiques qui peuvent apparaître dans le champ de la conscience.						
B. Il détermine de nombreuses manifestations de nos conduites à notre insu.	7. Concernant l'inconscient, indiquez la (ou les réponse(s) exacte(s) :	UE7T130407	VRAI							
C. Peut donner naissance à des rêves.	7. Concernant l'inconscient, indiquez la (ou les réponse(s) exacte(s) :	UE7T130407	VRAI							
D. Il a été décrit dans un premier temps par Charcot.	7. Concernant l'inconscient, indiquez la (ou les réponse(s) exacte(s) :	UE7T130407	FAUX	D. L'inconscient a été décrit dans un premier temps par Freud.						
E. Peut donner naissance à des actes manqués.	7. Concernant l'inconscient, indiquez la (ou les réponse(s) exacte(s) :	UE7T130407	VRAI							
A. Pour développer la capacité d'imputer des états mentaux à soi et à autrui, l'imitation joue un rôle restreint.	8. Concernant les différentes théories du développement abordées dans le cours, indiquez la (ou les) propositions exacte(s) :	UE7T130408	FAUX	A. Pour développer la capacité d'imputer des états mentaux à soi et à autrui, l'imitation joue un rôle important.						
B. La double fonction de protection et de socialisation du bébé concerne la théorie de l'attachement.	8. Concernant les différentes théories du développement abordées dans le cours, indiquez la (ou les) propositions exacte(s) :	UE7T130408	VRAI							
C. La permanence de l'objet est un point de convergence de différentes théories du développement.	8. Concernant les différentes théories du développement abordées dans le cours, indiquez la (ou les) propositions exacte(s) :	UE7T130408	VRAI							
D. A l'adolescence les positions œdipiennes se réactualisent.	8. Concernant les différentes théories du développement abordées dans le cours, indiquez la (ou les) propositions exacte(s) :	UE7T130408	VRAI							
E. L'Œdipe est indissociable de la reconnaissance de la différence des sexes et des générations avec un accès à la socialisation.	8. Concernant les différentes théories du développement abordées dans le cours, indiquez la (ou les) propositions exacte(s) :	UE7T130408	VRAI							
A. La notion de souffrance est un repère dans l'évaluation du médecin de ce qui est normal pour le patient.	9. Indiquez la (ou les) propositions exactes concernant le normal et le pathologique :	UE7T130409	VRAI							
B. Quel que soit le système, ces notions de normal et pathologique sont les mêmes.	9. Indiquez la (ou les) propositions exactes concernant le normal et le pathologique :	UE7T130409	FAUX	B. Ces notions de normal et pathologique ne peuvent se définir qu'en référence à un système donné, autrement dit, chaque système a ses propres normes.						
C. Ils sont fonction d'une culture et d'une époque.	9. Indiquez la (ou les) propositions exactes concernant le normal et le pathologique :	UE7T130409	VRAI							
D. Les notions de normal et pathologique renvoient à des idéaux propres à chaque individu.	9. Indiquez la (ou les) propositions exactes concernant le normal et le pathologique :	UE7T130409	VRAI							
E. La norme axiologique est la plus intéressante d'un point de vue thérapeutique.	9. Indiquez la (ou les) propositions exactes concernant le normal et le pathologique :	UE7T130409	VRAI							
A. Le langage oral peut être contraire au langage corporel.	10. Concernant le langage indiquez la (ou les réponses) exacte(s) :	UE7T130410	VRAI							
B. Une langue est un outil de liberté.	10. Concernant le langage indiquez la (ou les réponses) exacte(s) :	UE7T130410	VRAI	et d'enfermement						
C. Une langue est un outil d'enfermement.	10. Concernant le langage indiquez la (ou les réponses) exacte(s) :	UE7T130410	VRAI	de liberté ET d'enfermement						
D. Le langage oral est le langage principal entre soignant et soigné.	10. Concernant le langage indiquez la (ou les réponses) exacte(s) :	UE7T130410	FAUX	D. Le langage oral n'est pas toujours le langage principal entre soignant et soigné, cela dépend de l'âge et du contexte.						
E. Les premiers mots apparaissent au 12 ème mois.	10. Concernant le langage indiquez la (ou les réponses) exacte(s) :	UE7T130410	VRAI							
A. Les personnes de 20 à 64 ans sont au moins deux fois plus nombreuses que celles qui ont moins de 20 ans.	11. Concernant les propositions suivantes, indiquer les propositions vraies.	UE7T130411	VRAI							
B. La définition d'un groupe de population est très subjective.	11. Concernant les propositions suivantes, indiquer les propositions vraies.	UE7T130411	VRAI							
C. Le ratio actifs sur inactifs tend à diminuer.	11. Concernant les propositions suivantes, indiquer les propositions vraies.	UE7T130411	VRAI							
D. Le chômage touche particulièrement les personnes âgées de 50 ans et plus.	11. Concernant les propositions suivantes, indiquer les propositions vraies.	UE7T130411	FAUX	D. Faux, le chômage touche plus les jeunes.						
E. L'immigration en Allemagne est très faible.	11. Concernant les propositions suivantes, indiquer les propositions vraies.	UE7T130411	FAUX	E. Faux, il y a une forte immigration en Allemagne pour tenter de faire reculer le vieillissement de la population.						
A. Ordonnance Debré de 1958.	12. Quelles lois ou ordonnances ont permis la mise en place de la planification sanitaire ?	UE7T130412	FAUX							
B. Loi du 31 décembre 1970.	12. Quelles lois ou ordonnances ont permis la mise en place de la planification sanitaire ?	UE7T130412	VRAI							
C. Loi du 30 juin 1975.	12. Quelles lois ou ordonnances ont permis la mise en place de la planification sanitaire ?	UE7T130412	FAUX							
D. Loi du 31 juillet 1991.	12. Quelles lois ou ordonnances ont permis la mise en place de la planification sanitaire ?	UE7T130412	VRAI							
E. Loi du 21 juillet 2009.	12. Quelles lois ou ordonnances ont permis la mise en place de la planification sanitaire ?	UE7T130412	FAUX							
A. L'ANAES est devenue l'HAS suite à la loi HPST du 21 juillet 2009.	13. Parmi ces propositions, indiquer lesquelles sont vraies.	UE7T130413	FAUX	A. Faux, l'ANAES est devenue l'HAS en 2004.						
B. Les cliniques sont des établissements de santé privés à but non lucratif.	13. Parmi ces propositions, indiquer lesquelles sont vraies.	UE7T130413	FAUX	B. Faux, les cliniques sont des établissements de santé privés à but lucratif.						
C. Il y a environ deux fois plus d'établissements de santé privés que de publics.	13. Parmi ces propositions, indiquer lesquelles sont vraies.	UE7T130413	VRAI							
D. Le nombre de lits permet de déterminer la taille d'un établissement de santé.	13. Parmi ces propositions, indiquer lesquelles sont vraies.	UE7T130413	VRAI							
E. La tendance est à une augmentation du nombre de places.	13. Parmi ces propositions, indiquer lesquelles sont vraies.	UE7T130413	VRAI							
A. Soins palliatifs.	14. Parmi ces propositions, indiquer celles qui font partie des missions de service public.	UE7T130414	VRAI							
B. Soins psychiatriques.	14. Parmi ces propositions, indiquer celles qui font partie des missions de service public.	UE7T130414	FAUX							
C. Soins dispensés aux détenus.	14. Parmi ces propositions, indiquer celles qui font partie des missions de service public.	UE7T130414	VRAI							
D. Lutte contre l'exclusion sociale.	14. Parmi ces propositions, indiquer celles qui font partie des missions de service public.	UE7T130414	VRAI							
E. Permanence des soins.	14. Parmi ces propositions, indiquer celles qui font partie des missions de service public.	UE7T130414	VRAI							
A. Il y a plus de places dans les établissements privés à but non lucratif que dans ceux privés à but lucratif.	15. Parmi ces propositions, indiquer lesquells sont vraies.	UE7T130415	FAUX							
B. Il y a plus de lits disponibles en SSR (soins de suite et de réadaptation) dans les établissements privés à but non lucratif que dans ceux privés à but lucratif.	15. Parmi ces propositions, indiquer lesquells sont vraies.	UE7T130415	VRAI							
C. Il existe 5 facteurs de recours aux établissements de santé.	15. Parmi ces propositions, indiquer lesquells sont vraies.	UE7T130415	FAUX	C. Faux, il y en a 6.						
D. Les séjours programmés permettent une meilleure organisation.	15. Parmi ces propositions, indiquer lesquells sont vraies.	UE7T130415	VRAI							
E. Les entrées directes des séjours non programmés proviennent généralement d'une première consultation avec un médecin libéral.	15. Parmi ces propositions, indiquer lesquells sont vraies.	UE7T130415	VRAI							
A. 40 % sont des femmes.	16. Concernant les chirurgiens dentistes, indiquer les propositions vraies.	UE7T130416	VRAI							
B. 40 % exercent en cabinet de groupe.	16. Concernant les chirurgiens dentistes, indiquer les propositions vraies.	UE7T130416	FAUX	B. Faux, 30 % exercent en cabinet de groupe.						
C. Il y en a 40 pour 100 000 habitants.	16. Concernant les chirurgiens dentistes, indiquer les propositions vraies.	UE7T130416	FAUX	C. Faux, il y en a 66 pour 100 000 habitants.						
D. Il y en a environ 40000.	16. Concernant les chirurgiens dentistes, indiquer les propositions vraies.	UE7T130416	VRAI							
E. 40 % exercent en cabinet individuel.	16. Concernant les chirurgiens dentistes, indiquer les propositions vraies.	UE7T130416	VRAI							
A. Il y a environ deux fois plus de masseurs kinésithérapeutes libéraux que de pharmaciens libéraux.	17. Concernant les professions de santé en France en 2013, indiquer les propositions vraies.	UE7T130417	VRAI							
B. 40 % des médecins sont salariés.	17. Concernant les professions de santé en France en 2013, indiquer les propositions vraies.	UE7T130417	VRAI							
C. Il y a deux fois plus de sages femmes que de chirurgiens dentistes.	17. Concernant les professions de santé en France en 2013, indiquer les propositions vraies.	UE7T130417	FAUX	C. Faux, c'est le contraire.						
D. La part des infirmiers est supérieure à celle des : médecins, chirurgiens dentistes, kinésithérapeute, sages femmes et pharmaciens réunis.	17. Concernant les professions de santé en France en 2013, indiquer les propositions vraies.	UE7T130417	VRAI							
E. 99 % des chirurgiens dentistes sont mixtes.	17. Concernant les professions de santé en France en 2013, indiquer les propositions vraies.	UE7T130417	FAUX							
A. La capitation n'est pas appliquée en France pour la rémunération des professionnels de santé.	18. Concernant la capitation, indiquer les propositions vraies.	UE7T130418	VRAI							
B. Elle dépend du nombre de patients.	18. Concernant la capitation, indiquer les propositions vraies.	UE7T130418	VRAI							
C. Elle dépend du nombre d'actes.	18. Concernant la capitation, indiquer les propositions vraies.	UE7T130418	FAUX	C. Faux, elle est justement INDEPENDANTE de l'acte.						
D. Il n'y a pas d'incitation à multiplier les actes.	18. Concernant la capitation, indiquer les propositions vraies.	UE7T130418	VRAI							
E. Les médecins peuvent bénéficier d'une prime à la performance.	18. Concernant la capitation, indiquer les propositions vraies.	UE7T130418	VRAI							
A. La protection sociale correspond aux moyens dont se dotent une société pour répondre aux soins imprévisibles.	19. Concernant la protection sociale, indiquer les propositions vraies.	UE7T130419	VRAI							
B. La solidarité de la protection sociale nationalisée est à base professionnelle.	19. Concernant la protection sociale, indiquer les propositions vraies.	UE7T130419	FAUX	B. Non elle est à base résidentielle => impôt.						
C. Le financement Beveridgien s'appuie sur des impôts.	19. Concernant la protection sociale, indiquer les propositions vraies.	UE7T130419	VRAI							
D. Les assurés et leurs ayant droits peuvent bénéficier de l'Assurance Sociale.	19. Concernant la protection sociale, indiquer les propositions vraies.	UE7T130419	VRAI							
E. Le modèle Beveridgien est une cogestion.	19. Concernant la protection sociale, indiquer les propositions vraies.	UE7T130419	FAUX	E. Faux, il repose sur l'Etat uniquement.						
A. Les prestations représentent les aides apportées aux personnes touchées par des risques sociaux.	20. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130420	VRAI							
B. L'adhésion à un système de protection sociale est obligatoire.	20. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130420	VRAI							
C. Les aides sont partielles avec la Sécurité sociale ou la Couverture Maladie Universelle (CMU).	20. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130420	VRAI							
D. Le régime social indépendant a été mis en place en 1961.	20. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130420	FAUX	D. Faux, il a été instauré en 1966.						
E. Le reste à charge du patient peut être financé par la Couverture Maladie Universelle.	20. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130420	FAUX	E. Faux, la CMU est partielle.						
A. Les mutuelles sont des structures privées à but lucratif.	21. Concernant les couvertures complémentaires, indiquer les propositions vraies.	UE7T130421	FAUX	A. Faux, les mutuelles ne font pas de bénéfices.						
B. Les mutuelles ont été instaurées en suivant la tradition des corporations.	21. Concernant les couvertures complémentaires, indiquer les propositions vraies.	UE7T130421	VRAI							
C. Les Assurances Privées perçoivent des primes.	21. Concernant les couvertures complémentaires, indiquer les propositions vraies.	UE7T130421	VRAI							
D. Les primes sont calculées suivant la vulnérabilité des personnes.	21. Concernant les couvertures complémentaires, indiquer les propositions vraies.	UE7T130421	VRAI							
E. La CMU complémentaire s'ajoute à la mutuelle pour payer des soins très onéreux.	21. Concernant les couvertures complémentaires, indiquer les propositions vraies.	UE7T130421	FAUX							
A. La loi de financement de la sécurité sociale est fixée par le parlement.	22. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130422	VRAI							
B. L'ONDAM définit le montant que l'Assurance Maladie pourra consacrer au financement des soins pour l'année à venir.	22. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130422	VRAI							
C. L'Objectif National de Dépense de l'Assurance Maladie est votée chaque année par le Ministère chargé de la Santé.	22. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130422	FAUX	C. Faux, par le parlement.						
D. Les prestations en natures représentent les aides liées à des ressources perdues du fait d'un risque social.	22. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130422	FAUX	D. Faux, ceci est la définition de la prestation en espèces.						
E. Les Affections de Longue Durée sont exonérées du ticket modérateur.	22. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130422	VRAI							
A. Le tiers payant est majoritairement appliqué dans les établissements de santé publics.	23. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130423	VRAI							
B. Les pays les plus riches sont la Norvège, les Etats Unis et la Pologne.	23. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130423	FAUX	B. Faux, pas la Pologne.						
C. La part des richesses consacrée au système de soins varie entre 6 et 12 % (sauf pour les Etats Unis).	23. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130423	VRAI							
D. Le PIB en France est de 300000 euros par an et par habitant.	23. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130423	FAUX	D. Faux, MALHEUREUSEMENT !						
E. Il y a une croissance discontinue des dépenses de santé.	23. Concernant les propositions suivantes, indiquer lesquelles sont vraies.	UE7T130423	FAUX	E. Faux, la croissance des dépenses de santé est continue.						
A. Il impulse une démarche de santé publique.	24. Concernant le pilotage du système de soins en France, indiquer les propositions vraies.	UE7T130424	VRAI							
B. En France, il est déconcentré.	24. Concernant le pilotage du système de soins en France, indiquer les propositions vraies.	UE7T130424	FAUX	B. Faux, centralisé.						
C. En Scandinavie, il est centralisé.	24. Concernant le pilotage du système de soins en France, indiquer les propositions vraies.	UE7T130424	FAUX	C. Faux, déconcentré.						
D. Il peut être déconcentré.	24. Concernant le pilotage du système de soins en France, indiquer les propositions vraies.	UE7T130424	VRAI							
E. L'équité fait partie de ses principaux objectifs.	24. Concernant le pilotage du système de soins en France, indiquer les propositions vraies.	UE7T130424	VRAI							
A. La planification sanitaire détermine le calibrage des établissements de santé.	25. Concernant le pilotage du système de soins en France, indiquer les propositions vraies.	UE7T130425	VRAI							
B. Il faut l'autorisation de l'ARS pour l'acquisition d'un équipement lourd dans un établissement de santé.	25. Concernant le pilotage du système de soins en France, indiquer les propositions vraies.	UE7T130425	VRAI							
C. Certaines activités de soins n'ont pas besoin de l'accord de l'ARS pour être réalisées dans un établissement de santé.	25. Concernant le pilotage du système de soins en France, indiquer les propositions vraies.	UE7T130425	VRAI							
D. Un étudiant formé dans un établissement de santé peut choisir d'aller ensuite exercer ailleurs.	25. Concernant le pilotage du système de soins en France, indiquer les propositions vraies.	UE7T130425	VRAI							
E. L'efficacité des produits de santé est assurée en partie grâce à l'AMM.	25. Concernant le pilotage du système de soins en France, indiquer les propositions vraies.	UE7T130425	VRAI							
A. La religion est fondée sur deux lois : la loi de similitude, et la loi de contact.	26. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130426	FAUX	A. La magie, l'un des quatre éléments constitutifs des médecines primitives, repose sur ces deux lois.						
B. Une amélioration globale de l'alimentation a accompagné la révolution néolithique.	26. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130426	VRAI	B. Vrai : Une amélioration globale de l'alimentation liée au développement de l'élevage et de l'agriculture.						
C. La sédentarisation des hommes, lors de la révolution néolithique, a conduit à une augmentation des maladies infectieuses qui divisa par deux la population mondiale.	26. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130426	FAUX	C. Malgré ce développement considérable des maladies infectieuses (lié à la fois à la vie en communauté des hommes et à la présence des animaux d'élevage), la révolution néolithique a connu une explosion démographique sans précédent (population mondiale multipliée par 50 !).						
D. L'apparition de l'écriture est indissociable de l'essor de la médecine.	26. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130426	VRAI							
E. De rares populations humaines dans le monde pratiquent encore aujourd'hui l'ethnomédecine.	26. Parmi les propositions suivantes concernant les médecines primitives, indiquez la (les) proposition(s) vraie(s) :	UE7T130426	FAUX	E. Ces médecines traditionnelles sont encore pratiquées par des milliards d'êtres humains !						
A. L'OMS ne reconnaît pas les tradipraticiens et lutte contre leur exercice de la médecine traditionnelle dans le monde.	27. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130427	FAUX	A. Au contraire, l'OMS souhaite valoriser le rôle des tradipraticiens et instaurer une collaboration entre médecine traditionnelle et médecine scientifique : l'idée est, notamment, de former les tradipraticiens aux problèmes de santé primaires tels que l'hygiène, la vaccination...						
B. La médecine chinoise peut être considérée comme une ethnomédecine, une archéomédecine ou bien une médecine traditionnelle selon les points de vue et les pays.	27. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130427	VRAI							
C. L'homéopathie et la crénothérapie traditionnelle sont des formes de médecines parallèles en France.	27. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130427	VRAI	C. Vrai, ce sont des formes dites « pseudo scientifiques ».						
D. Galien mena la médecine antique au sommet de son développement vers ‐400.	27. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130427	FAUX							
E. L'émergence du christianisme permit le développement, dans le monde occidental, des connaissances médicales acquises pendant l'Antiquité.	27. Parmi les propositions suivantes concernant l'histoire de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130427	FAUX	E. Au contraire, avec le développement du christianisme, l'Occident connut alors une longue période de recul sur le plan médical et scientifique : la raison fut écartée de la médecine, et remplacée par la foi en Dieu.						
A. L'Italien Morgagni fut l'initiateur de l'anatomie pathologique (= anatomo-­‐pathologie), à partir de ses nombreuses observations personnelles de malades et de cadavres.	28. Parmi les propositions suivantes concernant la métamorphose de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130428	VRAI							
B. La deuxième révolution biologique correspond à la révolution anatomo-clinique.	28. Parmi les propositions suivantes concernant la métamorphose de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130428	FAUX	B. Faux, la révolution anatomo clinique, élaborée progressivement à partir du XVIIème siècle (mais apogée aux alentours de 1800), est la deuxième révolution médicale.						
C. Carl Von Linné s'inspira des travaux du botaniste Boissier de Sauvages pour classer les maladies.	28. Parmi les propositions suivantes concernant la métamorphose de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130428	FAUX	C. Faux (inversion bête et méchante des noms...). Boissier de Sauvages est l'auteur de La nosologie méthodique.						
D. La nosologie étudie les critères de classification des maladies.	28. Parmi les propositions suivantes concernant la métamorphose de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130428	VRAI							
E. Corvisart répandit la percussion.	28. Parmi les propositions suivantes concernant la métamorphose de la médecine, indiquez la (les) proposition(s) vraie(s) :	UE7T130428	VRAI	E. Vrai. Corvisart fut le médecin de Napoléon.						
